productid,brand,Price,Price_Rank
152483,Acer,97900,1
351671,Acer,92900,2
859420,Acer,91900,3
11757,Acer,91900,3
451215,Acer,90900,5
624901,Acer,90900,5
636638,Acer,90900,5
122962,Acer,89900,8
364306,Acer,89900,8
409736,Acer,89900,8
716973,Acer,89900,8
391004,Acer,87900,12
259138,Acer,86900,13
278672,Acer,86900,13
544056,Acer,86900,13
767442,Acer,86900,13
901326,Acer,85900,17
50292,Acer,85900,17
984853,Acer,85900,17
124141,Acer,85900,17
146526,Acer,85900,17
236565,Acer,85900,17
671046,Acer,85900,17
865454,Acer,84900,24
197099,Acer,84900,24
421064,Acer,84900,24
584290,Acer,84900,24
893275,Acer,83900,28
36709,Acer,83900,28
965052,Acer,83900,28
229215,Acer,83900,28
392007,Acer,83900,28
449587,Acer,83900,28
915195,Acer,82900,34
118241,Acer,82900,34
957005,Acer,82900,34
145771,Acer,82900,34
197779,Acer,82900,34
253355,Acer,82900,34
635675,Acer,82900,34
845254,Acer,82900,34
349114,Acer,81900,42
503706,Acer,81900,42
527379,Acer,81900,42
595225,Acer,81900,42
822263,Acer,81900,42
936988,Acer,80900,47
438538,Acer,80900,47
672011,Acer,80900,47
687265,Acer,80900,47
717643,Acer,80900,47
785650,Acer,80900,47
786182,Acer,80900,47
823857,Acer,80900,47
14526,Acer,79900,55
217589,Acer,79900,55
288093,Acer,79900,55
359322,Acer,79900,55
502463,Acer,79900,55
517260,Acer,79900,55
995943,Acer,78900,61
20874,Acer,78900,61
80188,Acer,78900,61
138716,Acer,78900,61
141902,Acer,78900,61
146164,Acer,78900,61
157316,Acer,78900,61
229744,Acer,78900,61
375051,Acer,78900,61
394803,Acer,78900,61
839895,Acer,78900,61
957921,Acer,77900,72
121850,Acer,77900,72
140883,Acer,77900,72
625356,Acer,77900,72
636770,Acer,77900,72
719071,Acer,77900,72
802251,Acer,77900,72
994798,Acer,76900,79
85392,Acer,76900,79
97734,Acer,76900,79
203976,Acer,76900,79
280729,Acer,76900,79
340832,Acer,76900,79
583878,Acer,76900,79
762988,Acer,76900,79
834483,Acer,76900,79
884028,Acer,75900,88
330174,Acer,75900,88
907156,Acer,75900,88
477442,Acer,75900,88
953543,Acer,75900,88
796236,Acer,75900,88
982200,Acer,75900,88
822842,Acer,75900,88
901604,Acer,74900,96
116923,Acer,74900,96
161581,Acer,74900,96
306219,Acer,74900,96
582533,Acer,74900,96
651074,Acer,74900,96
661196,Acer,74900,96
661794,Acer,74900,96
806660,Acer,74900,96
834669,Acer,74900,96
870194,Acer,73900,106
22721,Acer,73900,106
929078,Acer,73900,106
121361,Acer,73900,106
961596,Acer,73900,106
137943,Acer,73900,106
566893,Acer,73900,106
650314,Acer,73900,106
884831,Acer,72900,114
16689,Acer,72900,114
923234,Acer,72900,114
154224,Acer,72900,114
170309,Acer,72900,114
361956,Acer,72900,114
384478,Acer,72900,114
564502,Acer,72900,114
869167,Acer,71900,122
104840,Acer,71900,122
923216,Acer,71900,122
138395,Acer,71900,122
931787,Acer,71900,122
147649,Acer,71900,122
974765,Acer,71900,122
220386,Acer,71900,122
259316,Acer,71900,122
390146,Acer,71900,122
582632,Acer,71900,122
706736,Acer,71900,122
713303,Acer,71900,122
720854,Acer,71900,122
912567,Acer,70900,136
183970,Acer,70900,136
256589,Acer,70900,136
437778,Acer,70900,136
552783,Acer,70900,136
724534,Acer,70900,136
807162,Acer,70900,136
858923,Acer,69900,143
63033,Acer,69900,143
188562,Acer,69900,143
201426,Acer,69900,143
206809,Acer,69900,143
267528,Acer,69900,143
373883,Acer,69900,143
595655,Acer,69900,143
890819,Acer,68900,151
268963,Acer,68900,151
914064,Acer,68900,151
328194,Acer,68900,151
410138,Acer,68900,151
600263,Acer,68900,151
613970,Acer,68900,151
643184,Acer,68900,151
678980,Acer,68900,151
926673,Acer,67900,160
59297,Acer,67900,160
70366,Acer,67900,160
84121,Acer,67900,160
285190,Acer,67900,160
332683,Acer,67900,160
350106,Acer,67900,160
565603,Acer,67900,160
568584,Acer,67900,160
573987,Acer,67900,160
643510,Acer,67900,160
683810,Acer,67900,160
699927,Acer,67900,160
781764,Acer,67900,160
939863,Acer,66900,174
87348,Acer,66900,174
951618,Acer,66900,174
261777,Acer,66900,174
960700,Acer,66900,174
298945,Acer,66900,174
966680,Acer,66900,174
608683,Acer,66900,174
620418,Acer,66900,174
693884,Acer,66900,174
768726,Acer,66900,174
836325,Acer,66900,174
943225,Acer,65900,186
87873,Acer,65900,186
115956,Acer,65900,186
379962,Acer,65900,186
408429,Acer,65900,186
580118,Acer,65900,186
620683,Acer,65900,186
690286,Acer,65900,186
825186,Acer,65900,186
839995,Acer,65900,186
94286,Acer,64900,196
108687,Acer,64900,196
114310,Acer,64900,196
182670,Acer,64900,196
432449,Acer,64900,196
555281,Acer,64900,196
570593,Acer,64900,196
693762,Acer,64900,196
766471,Acer,64900,196
770163,Acer,64900,196
779915,Acer,64900,196
127337,Acer,63900,207
223401,Acer,63900,207
479751,Acer,63900,207
683837,Acer,63900,207
860173,Acer,62900,211
6649,Acer,62900,211
880200,Acer,62900,211
34444,Acer,62900,211
932938,Acer,62900,211
159084,Acer,62900,211
973413,Acer,62900,211
178852,Acer,62900,211
199131,Acer,62900,211
253564,Acer,62900,211
265135,Acer,62900,211
377135,Acer,62900,211
378125,Acer,62900,211
418993,Acer,62900,211
438829,Acer,62900,211
525635,Acer,62900,211
556364,Acer,62900,211
679335,Acer,62900,211
789036,Acer,62900,211
209992,Acer,61900,230
271934,Acer,61900,230
297389,Acer,61900,230
358441,Acer,61900,230
378416,Acer,61900,230
478373,Acer,61900,230
481377,Acer,61900,230
562670,Acer,61900,230
759311,Acer,61900,230
876906,Acer,60900,239
158201,Acer,60900,239
894455,Acer,60900,239
293280,Acer,60900,239
922996,Acer,60900,239
295066,Acer,60900,239
335383,Acer,60900,239
355917,Acer,60900,239
374460,Acer,60900,239
413191,Acer,60900,239
676935,Acer,60900,239
725078,Acer,60900,239
803093,Acer,60900,239
818513,Acer,60900,239
845047,Acer,60900,239
202603,Acer,59900,254
218877,Acer,59900,254
425557,Acer,59900,254
666631,Acer,59900,254
729590,Acer,59900,254
785265,Acer,59900,254
906156,Acer,58900,260
1093,Acer,58900,260
370869,Acer,58900,260
544469,Acer,58900,260
791738,Acer,58900,260
939581,Acer,57900,265
1247,Acer,57900,265
991280,Acer,57900,265
61722,Acer,57900,265
130393,Acer,57900,265
262962,Acer,57900,265
305804,Acer,57900,265
344178,Acer,57900,265
354501,Acer,57900,265
377230,Acer,57900,265
383638,Acer,57900,265
388973,Acer,57900,265
401026,Acer,57900,265
459884,Acer,57900,265
598909,Acer,57900,265
600042,Acer,57900,265
698944,Acer,57900,265
735165,Acer,57900,265
871488,Acer,56900,283
51843,Acer,56900,283
875747,Acer,56900,283
69766,Acer,56900,283
943342,Acer,56900,283
122072,Acer,56900,283
122819,Acer,56900,283
141221,Acer,56900,283
295139,Acer,56900,283
382753,Acer,56900,283
390526,Acer,56900,283
430293,Acer,56900,283
493355,Acer,56900,283
932121,Acer,55900,296
165880,Acer,55900,296
970845,Acer,55900,296
280418,Acer,55900,296
286257,Acer,55900,296
478975,Acer,55900,296
488582,Acer,55900,296
557324,Acer,55900,296
608633,Acer,55900,296
710269,Acer,55900,296
876874,Acer,54900,306
185414,Acer,54900,306
969683,Acer,54900,306
198967,Acer,54900,306
983127,Acer,54900,306
291157,Acer,54900,306
305347,Acer,54900,306
315807,Acer,54900,306
342850,Acer,54900,306
662333,Acer,54900,306
789965,Acer,54900,306
810148,Acer,54900,306
920347,Acer,53900,318
103256,Acer,53900,318
165858,Acer,53900,318
206384,Acer,53900,318
237317,Acer,53900,318
324725,Acer,53900,318
366203,Acer,53900,318
414209,Acer,53900,318
476106,Acer,53900,318
574572,Acer,53900,318
605926,Acer,53900,318
640004,Acer,53900,318
649147,Acer,53900,318
697990,Acer,53900,318
713631,Acer,53900,318
796552,Acer,53900,318
33316,Acer,52900,334
149817,Acer,52900,334
246825,Acer,52900,334
386134,Acer,52900,334
417889,Acer,52900,334
426741,Acer,52900,334
570048,Acer,52900,334
585757,Acer,52900,334
651152,Acer,52900,334
791093,Acer,52900,334
51714,Acer,51900,344
72106,Acer,51900,344
150440,Acer,51900,344
189458,Acer,51900,344
211947,Acer,51900,344
267688,Acer,51900,344
323317,Acer,51900,344
350965,Acer,51900,344
412695,Acer,51900,344
460863,Acer,51900,344
513896,Acer,51900,344
563720,Acer,51900,344
568283,Acer,51900,344
637185,Acer,51900,344
882571,Acer,50900,358
10545,Acer,50900,358
15604,Acer,50900,358
143254,Acer,50900,358
187042,Acer,50900,358
335888,Acer,50900,358
336887,Acer,50900,358
362577,Acer,50900,358
427358,Acer,50900,358
444847,Acer,50900,358
474255,Acer,50900,358
479819,Acer,50900,358
545853,Acer,50900,358
572733,Acer,50900,358
585975,Acer,50900,358
646139,Acer,50900,358
904018,Acer,49900,374
293064,Acer,49900,374
968514,Acer,49900,374
353272,Acer,49900,374
999168,Acer,49900,374
524201,Acer,49900,374
566565,Acer,49900,374
578212,Acer,49900,374
616451,Acer,49900,374
774849,Acer,49900,374
795333,Acer,49900,374
988745,Acer,48900,385
46632,Acer,48900,385
57898,Acer,48900,385
175091,Acer,48900,385
190480,Acer,48900,385
442057,Acer,48900,385
524257,Acer,48900,385
596451,Acer,48900,385
604698,Acer,48900,385
624595,Acer,48900,385
660775,Acer,48900,385
746108,Acer,48900,385
914876,Acer,47900,397
28663,Acer,47900,397
994317,Acer,47900,397
82127,Acer,47900,397
176344,Acer,47900,397
336146,Acer,47900,397
475943,Acer,47900,397
477057,Acer,47900,397
478927,Acer,47900,397
507299,Acer,47900,397
552713,Acer,47900,397
718368,Acer,47900,397
728873,Acer,47900,397
757090,Acer,47900,397
880395,Acer,46900,411
163107,Acer,46900,411
995929,Acer,46900,411
187522,Acer,46900,411
208083,Acer,46900,411
216779,Acer,46900,411
280940,Acer,46900,411
334241,Acer,46900,411
388464,Acer,46900,411
465111,Acer,46900,411
777173,Acer,46900,411
797906,Acer,46900,411
838115,Acer,46900,411
948250,Acer,45900,424
116614,Acer,45900,424
957396,Acer,45900,424
236694,Acer,45900,424
351590,Acer,45900,424
374066,Acer,45900,424
407499,Acer,45900,424
519120,Acer,45900,424
522824,Acer,45900,424
581199,Acer,45900,424
593815,Acer,45900,424
659224,Acer,45900,424
676280,Acer,45900,424
752497,Acer,45900,424
871008,Acer,44900,438
995,Acer,44900,438
28798,Acer,44900,438
101442,Acer,44900,438
158143,Acer,44900,438
242642,Acer,44900,438
356486,Acer,44900,438
363966,Acer,44900,438
398302,Acer,44900,438
428072,Acer,44900,438
472223,Acer,44900,438
543923,Acer,44900,438
651549,Acer,44900,438
684567,Acer,44900,438
713068,Acer,44900,438
736571,Acer,44900,438
758689,Acer,44900,438
337792,Acer,43900,455
725584,Acer,43900,455
772200,Acer,43900,455
290821,Acer,42900,458
495685,Acer,42900,458
497261,Acer,42900,458
545098,Acer,42900,458
721961,Acer,42900,458
84728,Acer,41900,463
89870,Acer,41900,463
106366,Acer,41900,463
340482,Acer,41900,463
465729,Acer,41900,463
572579,Acer,41900,463
169882,Acer,40900,469
293313,Acer,40900,469
322313,Acer,40900,469
473774,Acer,40900,469
773896,Acer,40900,469
864730,Acer,39900,474
469150,Acer,39900,474
929901,Acer,39900,474
689996,Acer,39900,474
922200,Acer,38900,478
524729,Acer,38900,478
602967,Acer,38900,478
803239,Acer,38900,478
33493,Acer,37900,482
150328,Acer,37900,482
525629,Acer,37900,482
560194,Acer,37900,482
564891,Acer,36900,486
577995,Acer,36900,486
823457,Acer,36900,486
105890,Acer,35900,489
415844,Acer,35900,489
838759,Acer,35900,489
855135,Acer,34900,492
100786,Acer,34900,492
225638,Acer,34900,492
536818,Acer,34900,492
895603,Acer,33900,496
388227,Acer,33900,496
464289,Acer,33900,496
520274,Acer,33900,496
549355,Acer,33900,496
795414,Acer,32900,501
641621,Acer,31900,502
668896,Acer,31900,502
296385,Acer,30900,504
492060,Acer,30900,504
418303,Acer,29900,506
631285,Acer,25900,507
129584,Acer,23900,508
859256,Apple,163900,1
882558,Apple,162900,2
464944,Apple,157900,3
724807,Apple,157900,3
291487,Apple,154900,5
50909,Apple,153900,6
349778,Apple,153900,6
550496,Apple,153900,6
663273,Apple,153900,6
817666,Apple,153900,6
91831,Apple,152900,11
100877,Apple,152900,11
164849,Apple,152900,11
635208,Apple,152900,11
102946,Apple,151900,15
456851,Apple,151900,15
771323,Apple,151900,15
847845,Apple,150900,18
185027,Apple,149900,19
239043,Apple,149900,19
888662,Apple,148900,21
84409,Apple,148900,21
201604,Apple,148900,21
474535,Apple,148900,21
690259,Apple,148900,21
752935,Apple,148900,21
783374,Apple,148900,21
308476,Apple,147900,28
654102,Apple,147900,28
366569,Apple,146900,30
592563,Apple,146900,30
139085,Apple,145900,32
278648,Apple,145900,32
299923,Apple,145900,32
438698,Apple,145900,32
548025,Apple,145900,32
593595,Apple,145900,32
970384,Apple,144900,38
51332,Apple,144900,38
984462,Apple,144900,38
289568,Apple,144900,38
402481,Apple,144900,38
544005,Apple,144900,38
599205,Apple,144900,38
800876,Apple,144900,38
873110,Apple,143900,46
226596,Apple,143900,46
889865,Apple,143900,46
334496,Apple,143900,46
486333,Apple,143900,46
488670,Apple,143900,46
719240,Apple,143900,46
778296,Apple,143900,46
45641,Apple,142900,54
62599,Apple,142900,54
562523,Apple,142900,54
667053,Apple,142900,54
690037,Apple,142900,54
766065,Apple,142900,54
33111,Apple,141900,60
221278,Apple,141900,60
227441,Apple,141900,60
312834,Apple,141900,60
320906,Apple,141900,60
498013,Apple,141900,60
702505,Apple,141900,60
841874,Apple,141900,60
893018,Apple,140900,68
18321,Apple,140900,68
930295,Apple,140900,68
56495,Apple,140900,68
935368,Apple,140900,68
67470,Apple,140900,68
987969,Apple,140900,68
109687,Apple,140900,68
991743,Apple,140900,68
454682,Apple,140900,68
473408,Apple,140900,68
626341,Apple,140900,68
630892,Apple,140900,68
651346,Apple,140900,68
673406,Apple,140900,68
861490,Apple,139900,83
132880,Apple,139900,83
967072,Apple,139900,83
361412,Apple,139900,83
986502,Apple,139900,83
404111,Apple,139900,83
622274,Apple,139900,83
635434,Apple,139900,83
977489,Apple,138900,91
707598,Apple,138900,91
714372,Apple,138900,91
776187,Apple,138900,91
986558,Apple,137900,95
26807,Apple,137900,95
65728,Apple,137900,95
66780,Apple,137900,95
113695,Apple,137900,95
178015,Apple,137900,95
189511,Apple,137900,95
315327,Apple,137900,95
522932,Apple,137900,95
563044,Apple,137900,95
717327,Apple,137900,95
740593,Apple,137900,95
824056,Apple,137900,95
910189,Apple,136900,108
323581,Apple,136900,108
912769,Apple,136900,108
465068,Apple,136900,108
602445,Apple,136900,108
663768,Apple,136900,108
739587,Apple,136900,108
745090,Apple,136900,108
992898,Apple,135900,116
10725,Apple,135900,116
43418,Apple,135900,116
188871,Apple,135900,116
523714,Apple,135900,116
582644,Apple,135900,116
719400,Apple,135900,116
761047,Apple,135900,116
761654,Apple,135900,116
856371,Apple,134900,125
223532,Apple,134900,125
263226,Apple,134900,125
366370,Apple,134900,125
436994,Apple,134900,125
560872,Apple,134900,125
563074,Apple,134900,125
574958,Apple,134900,125
986066,Apple,133900,133
56291,Apple,133900,133
195305,Apple,133900,133
267976,Apple,133900,133
384226,Apple,133900,133
472947,Apple,133900,133
975074,Apple,132900,139
10146,Apple,132900,139
11685,Apple,132900,139
22947,Apple,132900,139
39629,Apple,132900,139
256889,Apple,132900,139
314872,Apple,132900,139
352294,Apple,132900,139
384248,Apple,132900,139
412936,Apple,132900,139
451444,Apple,132900,139
583368,Apple,132900,139
655365,Apple,132900,139
665459,Apple,132900,139
713257,Apple,132900,139
766837,Apple,132900,139
874041,Apple,131900,155
81658,Apple,131900,155
891179,Apple,131900,155
102383,Apple,131900,155
998479,Apple,131900,155
190061,Apple,131900,155
323499,Apple,131900,155
342340,Apple,131900,155
350247,Apple,131900,155
409878,Apple,131900,155
412931,Apple,131900,155
421778,Apple,131900,155
428396,Apple,131900,155
504851,Apple,131900,155
581560,Apple,131900,155
628418,Apple,131900,155
654090,Apple,131900,155
806966,Apple,131900,155
906633,Apple,130900,173
47129,Apple,130900,173
973538,Apple,130900,173
52925,Apple,130900,173
100189,Apple,130900,173
182203,Apple,130900,173
546038,Apple,130900,173
569914,Apple,130900,173
831847,Apple,130900,173
879749,Apple,129900,182
121955,Apple,129900,182
126968,Apple,129900,182
166623,Apple,129900,182
179932,Apple,129900,182
322142,Apple,129900,182
525742,Apple,129900,182
593478,Apple,129900,182
600349,Apple,129900,182
652772,Apple,129900,182
864377,Apple,128900,192
73660,Apple,128900,192
141287,Apple,128900,192
224403,Apple,128900,192
323308,Apple,128900,192
339568,Apple,128900,192
431686,Apple,128900,192
508972,Apple,128900,192
510026,Apple,128900,192
513524,Apple,128900,192
560376,Apple,128900,192
671192,Apple,128900,192
866817,Apple,127900,204
76943,Apple,127900,204
917529,Apple,127900,204
245931,Apple,127900,204
946580,Apple,127900,204
360379,Apple,127900,204
372283,Apple,127900,204
379746,Apple,127900,204
785781,Apple,127900,204
839784,Apple,127900,204
931728,Apple,126900,214
152505,Apple,126900,214
231304,Apple,126900,214
419577,Apple,126900,214
577196,Apple,126900,214
615205,Apple,126900,214
672512,Apple,126900,214
699075,Apple,126900,214
740179,Apple,126900,214
983755,Apple,125900,223
49209,Apple,125900,223
265792,Apple,125900,223
376745,Apple,125900,223
528244,Apple,125900,223
551363,Apple,125900,223
566898,Apple,125900,223
592255,Apple,125900,223
702496,Apple,125900,223
716276,Apple,125900,223
795002,Apple,125900,223
888568,Apple,124900,234
137728,Apple,124900,234
987047,Apple,124900,234
276751,Apple,124900,234
299463,Apple,124900,234
641148,Apple,124900,234
697854,Apple,124900,234
739461,Apple,124900,234
811826,Apple,124900,234
998587,Apple,123900,243
8983,Apple,123900,243
29445,Apple,123900,243
110113,Apple,123900,243
268068,Apple,123900,243
273538,Apple,123900,243
321085,Apple,123900,243
446384,Apple,123900,243
480255,Apple,123900,243
485252,Apple,123900,243
550395,Apple,123900,243
555635,Apple,123900,243
727421,Apple,123900,243
787569,Apple,123900,243
890625,Apple,122900,257
115538,Apple,122900,257
953113,Apple,122900,257
209808,Apple,122900,257
968683,Apple,122900,257
376540,Apple,122900,257
976809,Apple,122900,257
467344,Apple,122900,257
478780,Apple,122900,257
626705,Apple,122900,257
678192,Apple,122900,257
686454,Apple,122900,257
691300,Apple,122900,257
705629,Apple,122900,257
935419,Apple,121900,271
125895,Apple,121900,271
435717,Apple,121900,271
437592,Apple,121900,271
461357,Apple,121900,271
595850,Apple,121900,271
718068,Apple,121900,271
897139,Apple,120900,278
18714,Apple,120900,278
908686,Apple,120900,278
154588,Apple,120900,278
960953,Apple,120900,278
210856,Apple,120900,278
227894,Apple,120900,278
244926,Apple,120900,278
411232,Apple,120900,278
684778,Apple,120900,278
737467,Apple,120900,278
762544,Apple,120900,278
865272,Apple,119900,290
102954,Apple,119900,290
876431,Apple,119900,290
254079,Apple,119900,290
973426,Apple,119900,290
304455,Apple,119900,290
333781,Apple,119900,290
334185,Apple,119900,290
418790,Apple,119900,290
552957,Apple,119900,290
874652,Apple,118900,300
76660,Apple,118900,300
916244,Apple,118900,300
96117,Apple,118900,300
972949,Apple,118900,300
99125,Apple,118900,300
997834,Apple,118900,300
141024,Apple,118900,300
173328,Apple,118900,300
230567,Apple,118900,300
384457,Apple,118900,300
414766,Apple,118900,300
525521,Apple,118900,300
570484,Apple,118900,300
806329,Apple,118900,300
810877,Apple,118900,300
823327,Apple,118900,300
928693,Apple,117900,317
137590,Apple,117900,317
948902,Apple,117900,317
189154,Apple,117900,317
223634,Apple,117900,317
455321,Apple,117900,317
547580,Apple,117900,317
700907,Apple,117900,317
717344,Apple,117900,317
729625,Apple,117900,317
750054,Apple,117900,317
753846,Apple,117900,317
780042,Apple,117900,317
833341,Apple,117900,317
879031,Apple,116900,331
3399,Apple,116900,331
935271,Apple,116900,331
28220,Apple,116900,331
315359,Apple,116900,331
459762,Apple,116900,331
555020,Apple,116900,331
694270,Apple,116900,331
710030,Apple,116900,331
729514,Apple,116900,331
752383,Apple,116900,331
818420,Apple,116900,331
829814,Apple,116900,331
840664,Apple,116900,331
869856,Apple,115900,345
6051,Apple,115900,345
880487,Apple,115900,345
30856,Apple,115900,345
62512,Apple,115900,345
271580,Apple,115900,345
330424,Apple,115900,345
336046,Apple,115900,345
375726,Apple,115900,345
399977,Apple,115900,345
508338,Apple,115900,345
514137,Apple,115900,345
557333,Apple,115900,345
563913,Apple,115900,345
685071,Apple,115900,345
717257,Apple,115900,345
797324,Apple,115900,345
808980,Apple,115900,345
863860,Apple,114900,363
34385,Apple,114900,363
888720,Apple,114900,363
82939,Apple,114900,363
896839,Apple,114900,363
120562,Apple,114900,363
183678,Apple,114900,363
237996,Apple,114900,363
403753,Apple,114900,363
425197,Apple,114900,363
481099,Apple,114900,363
491653,Apple,114900,363
534186,Apple,114900,363
117822,Apple,113900,376
171329,Apple,113900,376
223718,Apple,113900,376
232829,Apple,113900,376
287621,Apple,113900,376
291055,Apple,113900,376
712195,Apple,113900,376
730645,Apple,113900,376
879233,Apple,112900,384
36443,Apple,112900,384
329917,Apple,112900,384
360082,Apple,112900,384
460763,Apple,112900,384
679366,Apple,112900,384
767298,Apple,112900,384
803720,Apple,112900,384
839003,Apple,112900,384
5789,Apple,111900,393
157769,Apple,111900,393
168758,Apple,111900,393
206819,Apple,111900,393
206987,Apple,111900,393
224841,Apple,111900,393
288224,Apple,111900,393
394790,Apple,111900,393
511926,Apple,111900,393
578949,Apple,111900,393
633257,Apple,111900,393
791713,Apple,111900,393
846553,Apple,111900,393
896778,Apple,110900,406
55149,Apple,110900,406
935946,Apple,110900,406
257392,Apple,110900,406
452407,Apple,110900,406
527486,Apple,110900,406
610979,Apple,110900,406
680813,Apple,110900,406
749728,Apple,110900,406
751045,Apple,110900,406
834611,Apple,110900,406
844435,Apple,110900,406
900237,Apple,109900,418
24804,Apple,109900,418
954559,Apple,109900,418
200872,Apple,109900,418
957923,Apple,109900,418
218218,Apple,109900,418
968325,Apple,109900,418
225924,Apple,109900,418
297722,Apple,109900,418
556044,Apple,109900,418
686453,Apple,109900,418
738155,Apple,109900,418
822345,Apple,109900,418
179654,Apple,108900,431
210619,Apple,108900,431
211405,Apple,108900,431
248664,Apple,108900,431
441512,Apple,108900,431
572963,Apple,108900,431
734043,Apple,108900,431
778394,Apple,108900,431
846367,Apple,108900,431
922886,Apple,107900,440
156564,Apple,107900,440
203634,Apple,107900,440
262042,Apple,107900,440
263551,Apple,107900,440
319644,Apple,107900,440
353107,Apple,107900,440
429021,Apple,107900,440
444431,Apple,107900,440
515550,Apple,107900,440
610584,Apple,107900,440
787678,Apple,107900,440
927676,Apple,106900,452
337849,Apple,106900,452
998890,Apple,106900,452
461203,Apple,106900,452
708734,Apple,106900,452
73068,Apple,105900,457
130197,Apple,105900,457
338220,Apple,105900,457
360904,Apple,105900,457
492728,Apple,105900,457
896054,Apple,104900,462
40973,Apple,104900,462
965553,Apple,104900,462
210974,Apple,104900,462
280524,Apple,104900,462
341176,Apple,104900,462
462064,Apple,104900,462
736229,Apple,104900,462
932752,Apple,103900,470
447882,Apple,103900,470
560723,Apple,103900,470
871387,Apple,102900,473
267912,Apple,102900,473
993026,Apple,102900,473
271413,Apple,102900,473
314908,Apple,102900,473
378896,Apple,102900,473
966560,Apple,101900,479
94247,Apple,101900,479
983234,Apple,100900,481
686435,Apple,100900,481
961065,Apple,99900,483
161737,Apple,99900,483
478173,Apple,99900,483
683814,Apple,99900,483
699192,Apple,99900,483
999618,Apple,97900,488
581444,Apple,97900,488
517890,Apple,95900,490
626110,Apple,92900,491
528868,Apple,91900,492
944327,asus,99900,1
380346,Asus,95900,2
100227,Asus,94900,3
565559,Asus,94900,3
73718,Asus,92900,5
626682,asus,91900,6
999942,asus,90900,7
63561,asus,90900,7
221729,asus,90900,7
294832,Asus,90900,7
298872,asus,90900,7
798200,Asus,90900,7
805436,asus,90900,7
881858,Asus,89900,14
176243,asus,89900,14
931725,asus,89900,14
408790,Asus,89900,14
796314,asus,89900,14
125098,asus,88900,19
347600,Asus,88900,19
532769,asus,88900,19
666793,Asus,88900,19
895526,asus,87900,23
427139,Asus,87900,23
945794,asus,87900,23
458056,Asus,87900,23
645136,asus,87900,23
960000,Asus,86900,28
129754,Asus,86900,28
140628,asus,86900,28
216614,Asus,86900,28
305183,asus,86900,28
760574,asus,86900,28
949579,asus,85900,34
31097,asus,85900,34
976717,asus,85900,34
79969,Asus,85900,34
327294,Asus,85900,34
377510,asus,85900,34
599499,asus,85900,34
630783,Asus,85900,34
770072,asus,85900,34
100605,Asus,84900,43
119668,asus,84900,43
443236,Asus,84900,43
535651,asus,84900,43
611143,Asus,84900,43
701746,Asus,84900,43
883650,Asus,83900,49
115583,Asus,83900,49
903305,Asus,83900,49
181682,Asus,83900,49
990509,Asus,83900,49
381490,Asus,83900,49
422699,Asus,83900,49
512450,Asus,83900,49
835816,asus,83900,49
842220,asus,83900,49
872010,Asus,82900,59
112100,asus,82900,59
877763,Asus,82900,59
240591,Asus,82900,59
937140,asus,82900,59
290906,Asus,82900,59
305753,asus,82900,59
339957,asus,82900,59
434630,Asus,82900,59
461749,asus,82900,59
476411,Asus,82900,59
500813,Asus,82900,59
518396,asus,82900,59
672229,asus,82900,59
752434,Asus,82900,59
824014,asus,82900,59
890697,asus,81900,75
34234,asus,81900,75
931616,asus,81900,75
117108,asus,81900,75
959496,asus,81900,75
262736,Asus,81900,75
295694,Asus,81900,75
345009,asus,81900,75
418603,Asus,81900,75
451613,Asus,81900,75
537465,Asus,81900,75
660050,Asus,81900,75
836742,asus,81900,75
869789,asus,80900,88
41469,Asus,80900,88
896249,Asus,80900,88
198650,asus,80900,88
414968,asus,80900,88
512621,Asus,80900,88
572322,Asus,80900,88
578010,Asus,80900,88
590292,asus,80900,88
617833,Asus,80900,88
618612,asus,80900,88
639681,asus,80900,88
684288,asus,80900,88
706177,Asus,80900,88
890483,Asus,79900,102
45026,asus,79900,102
58715,asus,79900,102
61272,asus,79900,102
153775,Asus,79900,102
335629,asus,79900,102
352926,Asus,79900,102
366195,asus,79900,102
440649,Asus,79900,102
504257,asus,79900,102
520226,asus,79900,102
598921,asus,79900,102
618255,Asus,79900,102
946603,Asus,78900,115
61617,asus,78900,115
71048,Asus,78900,115
85528,asus,78900,115
117850,Asus,78900,115
208855,Asus,78900,115
355651,Asus,78900,115
363708,asus,78900,115
436069,asus,78900,115
475100,Asus,78900,115
483013,Asus,78900,115
638793,asus,78900,115
19289,asus,77900,127
60127,asus,77900,127
103881,asus,77900,127
148835,Asus,77900,127
338812,Asus,77900,127
346948,Asus,77900,127
382850,asus,77900,127
474334,asus,77900,127
574940,asus,77900,127
603279,Asus,77900,127
651049,asus,77900,127
914856,Asus,76900,138
150081,asus,76900,138
253580,asus,76900,138
332126,Asus,76900,138
525237,Asus,76900,138
545988,asus,76900,138
589886,asus,76900,138
661058,asus,76900,138
767689,Asus,76900,138
895191,asus,75900,147
36042,Asus,75900,147
914290,Asus,75900,147
60299,Asus,75900,147
62122,asus,75900,147
280221,asus,75900,147
300075,Asus,75900,147
355936,asus,75900,147
384277,asus,75900,147
395019,Asus,75900,147
396760,Asus,75900,147
397372,Asus,75900,147
497962,asus,75900,147
558702,asus,75900,147
700635,asus,75900,147
708723,Asus,75900,147
709684,asus,75900,147
715197,Asus,75900,147
854021,Asus,74900,165
3141,asus,74900,165
874181,Asus,74900,165
7956,Asus,74900,165
913977,Asus,74900,165
35483,asus,74900,165
994182,asus,74900,165
76398,asus,74900,165
